problem,split,index,seed,relative_path,generator,generator_commit,parameters_json,size_bytes,sha256,created_at_utc
sc,train,98,3002123,data/sc/train/sc_train_0098.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573013,2f977b91f0dc6816c82587c0f59dd814364ce024e3d79e710189e40750bc9a90,2026-06-25T06:04:25.021639+00:00
sc,train,99,3002124,data/sc/train/sc_train_0099.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573145,0828c867b2c35e5afd9792f5c0740d657e45c981413992d348404a51d3943393,2026-06-25T06:04:25.021669+00:00
sc,train,100,3002125,data/sc/train/sc_train_0100.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573553,74a8164a080af1c03ff7909a6d2f3cac9f7de86866266708d34f8e03207f174d,2026-06-25T06:04:25.021698+00:00
sc,train,101,3002126,data/sc/train/sc_train_0101.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573422,d9a7c299a47bb55a7e84e74abea38e374fcd119dfbc55211e7840cb7367538bf,2026-06-25T06:04:25.021728+00:00
sc,train,102,3002127,data/sc/train/sc_train_0102.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573103,978caebb5589cb70d6845e1c611a263d0422d8457d7d3cb5fbf0dc1e1a76eeb2,2026-06-25T06:04:25.021757+00:00
sc,train,103,3002128,data/sc/train/sc_train_0103.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573998,ae3faecd8e522c9800121caf8d6247953c0adff77d5cf0ebc895382499766a09,2026-06-25T06:04:25.021788+00:00
sc,train,104,3002129,data/sc/train/sc_train_0104.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573043,914474e9034a296771392dbd6f2ba7d82b1eadfeae0258ade33ae74986494529,2026-06-25T06:04:25.021819+00:00
sc,train,105,3002130,data/sc/train/sc_train_0105.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573147,772414fb8ad74a1fa5eb4d18a2df75130969e7020ac6dffd311beb696077bbb2,2026-06-25T06:04:25.021849+00:00
sc,train,106,3002131,data/sc/train/sc_train_0106.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573427,dcbf6fd61a7b746a25fb2fdc1c14de4a6314f5eb043c30cd3c64da778a4dc74a,2026-06-25T06:04:25.021878+00:00
sc,train,107,3002132,data/sc/train/sc_train_0107.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572957,aa13cd8515fc069c8f412fa82114aad31b4bc59d3c8a3a957c4ce1583f14eb22,2026-06-25T06:04:25.021908+00:00
sc,train,108,3002133,data/sc/train/sc_train_0108.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572955,39dd58af392205f49481d17824686ed643707810479f884e689e580c5eac50cc,2026-06-25T06:04:25.021936+00:00
sc,train,109,3002134,data/sc/train/sc_train_0109.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572540,6773746ba5563e0901552ac9c031122a6300ff3a3e5e7a03aa52ad058aa52198,2026-06-25T06:04:25.021966+00:00
sc,train,110,3002135,data/sc/train/sc_train_0110.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573530,bd25ee8a7efda2b6fd8265ead7bb461e63741620b17640cf7dae8d85cb72e8d9,2026-06-25T06:04:25.021993+00:00
sc,train,111,3002136,data/sc/train/sc_train_0111.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573070,dbc37a4728a8a99e6fca674644eefd1eddb3092683340edaaa55613cb4e2ad98,2026-06-25T06:04:25.022021+00:00
sc,train,112,3002137,data/sc/train/sc_train_0112.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573566,1ac32b60e67d91fbd04ce2cbbb69b29b22f2f719b098015cb64dcdd66e65de29,2026-06-25T06:04:25.022049+00:00
sc,train,113,3002138,data/sc/train/sc_train_0113.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573161,13ca6ac9b7856d6bcbba8df68486e60289f8f0fc50ca5c387b44eb7f73466e4b,2026-06-25T06:04:25.022079+00:00
sc,train,114,3002139,data/sc/train/sc_train_0114.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572606,f807e9bcb1310dffc51f1cb723f8925b675c29e2a810f1edb32bc24466a803dd,2026-06-25T06:04:25.022107+00:00
sc,train,115,3002140,data/sc/train/sc_train_0115.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573270,8f381be72a5490d3eb28a5204d3b64b4108b59463bfb628eb7c550021e59aaa9,2026-06-25T06:04:25.022137+00:00
sc,train,116,3002141,data/sc/train/sc_train_0116.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572406,fbb4f8e3e432ea81fad60df28d7b4501b9bdf722de437f1f3b66120b066031f7,2026-06-25T06:04:25.022165+00:00
sc,train,117,3002142,data/sc/train/sc_train_0117.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573230,34e521a7fb0460c9da97a60407ff49ed0b75c8a04b4aae399f957d973858166c,2026-06-25T06:04:25.022194+00:00
sc,train,118,3002143,data/sc/train/sc_train_0118.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573448,ae7a660125f907aea4d6b7048885073c9db6eb2c044c664c1859a929330de879,2026-06-25T06:04:25.022222+00:00
sc,train,119,3002144,data/sc/train/sc_train_0119.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573134,ac71e682a7441261fad84b8468327edf98b148930736f23768576e92241f62b3,2026-06-25T06:04:25.022251+00:00
sc,train,120,3002145,data/sc/train/sc_train_0120.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573278,63f77b4a0d6d72d16dadf5146863e8960720666903c8fc3b852b450fa8e4976d,2026-06-25T06:04:25.022281+00:00
sc,train,121,3002146,data/sc/train/sc_train_0121.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572659,c648a5c14b775e8f4a32a499961e030386a6728ec321e88f4b925eeeb2cc2779,2026-06-25T06:04:25.022310+00:00
sc,train,122,3002147,data/sc/train/sc_train_0122.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573112,f9dc07a8954998e6061d8842759a346be99422344ea8993b691176f8ad6649b5,2026-06-25T06:04:25.022340+00:00
sc,train,123,3002148,data/sc/train/sc_train_0123.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572879,c4bf390a2e2d3ef4f8321ee120038b69d23a6c1479cc74a97cf5acb8e1202b4b,2026-06-25T06:04:25.022369+00:00
sc,train,124,3002149,data/sc/train/sc_train_0124.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572815,57763e5a387074029ea655b5d979783fe2bd430847f8ba1c3e6e114e6931eb33,2026-06-25T06:04:25.022397+00:00
sc,train,125,3002150,data/sc/train/sc_train_0125.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573595,ad11871b3063a181707b107ce466145c7a476a8f93392c5f24b94939a7cc6b56,2026-06-25T06:04:25.022426+00:00
sc,train,126,3002151,data/sc/train/sc_train_0126.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573675,8a0e5b0ca0eef14a23a2a85a531111e09c871c15b2ab57164976d9263a47a039,2026-06-25T06:04:25.022457+00:00
sc,train,127,3002152,data/sc/train/sc_train_0127.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572594,de36b046a332e2fcd6ce2a777d68d51d024adde61762390937d262bc5b199511,2026-06-25T06:04:25.022486+00:00
sc,train,128,3002153,data/sc/train/sc_train_0128.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572966,4d58ff450d2222319ae869e9e7b5bb81402a7bef94663a48fcb818f9665ce6b8,2026-06-25T06:04:25.022515+00:00
sc,train,129,3002154,data/sc/train/sc_train_0129.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573250,481478ed6e187063518e24fe42dcbc4324352159908bebe0c2cedfe6e1988292,2026-06-25T06:04:25.022544+00:00
sc,train,130,3002155,data/sc/train/sc_train_0130.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573094,a561c991d5b207cb02a0cdb8562e670e9cd7174cf8ca72e39f2dfdb40f996fe2,2026-06-25T06:04:25.022572+00:00
sc,train,131,3002156,data/sc/train/sc_train_0131.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573573,145d3011e55a31d257ed3a529204237000d3072717a719b3ab2c51c79134caeb,2026-06-25T06:04:25.022600+00:00
sc,train,132,3002157,data/sc/train/sc_train_0132.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573059,c6b4ab4562c2ad18f37f2f98a8c31495eb11b33a86a5d0c0ab6caf7668edcb4b,2026-06-25T06:04:25.022628+00:00
sc,train,133,3002158,data/sc/train/sc_train_0133.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572531,ba1949d2d79fe9406f14f1c9be10e627cbf0bfa54f3aeefba4d79e8934b39934,2026-06-25T06:04:25.022657+00:00
sc,train,134,3002159,data/sc/train/sc_train_0134.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573306,9c90ec1dbe5ba2160e299cf3baea1dc4ec415a13ad8c7eb82fa0df8e829197bd,2026-06-25T06:04:25.022686+00:00
sc,train,135,3002160,data/sc/train/sc_train_0135.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572930,e6af59a062931b6ebf66723545ebd6e29484b17bdf341107c9fbc5b24eb1abf0,2026-06-25T06:04:25.022716+00:00
sc,train,136,3002161,data/sc/train/sc_train_0136.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572991,d832eb335a5add82f094b83f2ec729daf544e9ad5403d417cd74116e8e2537f7,2026-06-25T06:04:25.022744+00:00
sc,train,137,3002162,data/sc/train/sc_train_0137.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573156,4fb12ec36b5a3aee7b3c75406fcae54e87aaad464ca47afc4348b534e60bb1dc,2026-06-25T06:04:25.022772+00:00
sc,train,138,3002163,data/sc/train/sc_train_0138.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573019,9ab35c698a9a3d0ee63ca3476e67ddbf6b3af548c0be65a3523d06d9f45bbf56,2026-06-25T06:04:25.022801+00:00
sc,train,139,3002164,data/sc/train/sc_train_0139.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572888,528c8aca25bcf58e9c371c5fc9970b628dacc8ac67aa59e8cb38cd78f7b6c71b,2026-06-25T06:04:25.022830+00:00
sc,train,140,3002165,data/sc/train/sc_train_0140.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572112,7b7c9d8b1f8cb8b5de0b216d47edaf3f4f123c909661885ce1c2b933ba044170,2026-06-25T06:04:25.022861+00:00
sc,train,141,3002166,data/sc/train/sc_train_0141.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572760,885afb4d08188638c93a0c7371316cfa78da025bfdea150e9c2f07c0c0b1e732,2026-06-25T06:04:25.022890+00:00
sc,train,142,3002167,data/sc/train/sc_train_0142.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573238,182fa134031dcef816bce616fa95279864ed041904a12016b4ce234928b2545b,2026-06-25T06:04:25.022918+00:00
sc,train,143,3002168,data/sc/train/sc_train_0143.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572341,80909f3d1ca6609a3f05011237240c062a0f19b504bd15520b254d65ea3e2698,2026-06-25T06:04:25.022949+00:00
sc,train,144,3002169,data/sc/train/sc_train_0144.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572865,f2991955c4a8cacf962ce154f3176da871f7378e11805749d34b01f63cfa080c,2026-06-25T06:04:25.022984+00:00
sc,train,145,3002170,data/sc/train/sc_train_0145.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573209,e172b839e538a4cf21d7167d122a634636463ec708942111538eaa2508b43a7b,2026-06-25T06:04:25.023013+00:00
sc,train,146,3002171,data/sc/train/sc_train_0146.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572543,9208875301a21e6302855e28221b1a1ae437247d16714d4fce56176972e7a0ea,2026-06-25T06:04:25.023042+00:00
sc,train,147,3002172,data/sc/train/sc_train_0147.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572916,dbde7d41d617d4070b52594fab196b77471900dcbab4775f7b40aa2a35d35e52,2026-06-25T06:04:25.023070+00:00
sc,train,148,3002173,data/sc/train/sc_train_0148.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573323,56469171841639f78a2b4a9fccd872744c4088f22c4e9ce24d421aaf8d0e3697,2026-06-25T06:04:25.023098+00:00
sc,train,149,3002174,data/sc/train/sc_train_0149.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572595,3fa9b85eb03e52f1c4ddaa520b5c36d57f23757f89101417d19668e392ac7f7f,2026-06-25T06:04:25.023126+00:00
sc,train,150,3002175,data/sc/train/sc_train_0150.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572270,2dfdf5edb5a0abb44d4e4e46b0b02cf75caeeca6e5516a8a074619b875af14d1,2026-06-25T06:04:25.023154+00:00
sc,train,151,3002176,data/sc/train/sc_train_0151.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573072,0261b4c1c5af6630eacae8feb32522dd057ff337cde800c36d7eb9dc44a9dc0f,2026-06-25T06:04:25.023183+00:00
sc,train,152,3002177,data/sc/train/sc_train_0152.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572561,a913dbaf47aa7ed8cce1677fe94921b1a7de508fc995f8f56d6d1a5b189bb9ee,2026-06-25T06:04:25.023211+00:00
sc,train,153,3002178,data/sc/train/sc_train_0153.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1572463,4679cda9c8bc86af5a1b2024700e47bd1f3bcde685c9a6888221f8b9de42afa1,2026-06-25T06:04:25.023239+00:00
sc,train,154,3002179,data/sc/train/sc_train_0154.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573254,0ac276317193310a94c95b9057a7f157fd1b1f45272b25fd9ad8d6a79c043147,2026-06-25T06:04:25.023267+00:00
sc,train,155,3002180,data/sc/train/sc_train_0155.lp.gz,learn2branch.set_covering,57e82603fba39c34ff81baf9bd0b5768f5a1a860,"{""assumptions"":[""reproduction assumption: density=0.05 is not a reliably published Apollo-MILP parameter.""],""density"":0.05,""generator"":""learn2branch.set_covering"",""max_coef"":100,""ncols"":5000,""nrows"":3000}",1573098,2a123a3818edd2556d9de98e94e0f87a496c7692d45d70bec840bfe1b8b503fb,2026-06-25T06:04:25.023295+00:00
